x,z,cp
0.057010454639246144,0.028885476133159088,-0.592207
0.05120774296719168,0.02742195560217346,-0.585613
0.04588713976201937,0.025996049418804592,-0.580507
0.04101382488479262,0.024613990817800392,-0.575689
0.036558781553064156,0.02326847186876676,-0.571595
0.03248912408006051,0.02196744531948552,-0.568273
0.028780564344177712,0.020701238909140926,-0.562882
0.025403870623839312,0.019475849439438746,-0.55912
0.022336044432216783,0.01828555952954123,-0.549807
0.01955559185638627,0.017127295549900265,-0.540044
0.01703715007909758,0.01600705430222161,-0.528432
0.01476760781346721,0.014911660017882933,-0.504619
0.012723321755278903,0.013849258889882385,-0.482869
0.010887956530710485,0.012818324850402364,-0.452599
0.00925269963546323,0.011810840669922277,-0.408318
0.007793477887062368,0.01083916534837334,-0.371744
0.006500189146433727,0.009898785164041543,-0.327602
0.005368104752734019,0.008982736089139557,-0.263983
0.004377020427814829,0.00810066889057019,-0.20304
0.0035131800674048984,0.00725460399614829,-0.147589
0.002775938854116516,0.006438974482426576,-0.0744409
0.0021579888575555266,0.005653995288534287,0.0118607
0.0016363315908934546,0.0049090162665933,0.0887665
0.0012038740628653893,0.004203929947038998,0.160317
0.0008567473691450438,0.003537597152486416,0.236488
0.0005889332141137553,0.0029100608707613995,0.318037
0.00038689043262946055,0.0023238143957631193,0.39554
0.00023600316390396783,0.0017802333379187013,0.46302
0.00012853359928467986,0.0012786427883623355,0.521981
5.73887475067098e-05,0.0008174994841460898,0.57374
1.6550312951370824e-05,0.0003949635463236812,0.619017
